Text ID;Comment;Target;;
delfi_Litis_173;Manau straipsnio antraste kiek perskambi, tokius unitazus pirks nebent vienetai, ir jie tikrai neispopuliares, kaip musulmonu salyse. Seip Japonjoje tokie unitazai jau senai ne naujiena, ateini, muzikyte groja, dangtis kuris sildomas, kaskarta dar nuvalomas ir dezinfekuojamas, pa..kus, nuplauna rura, vejalis nudziovina.;Arab;;
delfi_Litis_174;galėjo tapti europietiška, turtinga šalimi, o netapo. Lietuviams irgi būtų geriau turėti , gerą , turtingą kaimyną, o ne vargetas su visais besiriejančius. Jeigu rusai būtų normalūs partneriai, argi mums dujų terminalo reikėtų, normaliai prekiautume, rusams būtų nauda ir mums gerai, o dabar nutarė mus apiplėšti viduryje baltos dienos, pirksime dujas iš amerikiečių, norvegų.;Lithuanian;;
delfi_Litis_174;galėjo tapti europietiška, turtinga šalimi, o netapo. Lietuviams irgi būtų geriau turėti , gerą , turtingą kaimyną, o ne vargetas su visais besiriejančius. Jeigu rusai būtų normalūs partneriai, argi mums dujų terminalo reikėtų, normaliai prekiautume, rusams būtų nauda ir mums gerai, o dabar nutarė mus apiplėšti viduryje baltos dienos, pirksime dujas iš amerikiečių, norvegų.;American;;
delfi_Litis_174;galėjo tapti europietiška, turtinga šalimi, o netapo. Lietuviams irgi būtų geriau turėti , gerą , turtingą kaimyną, o ne vargetas su visais besiriejančius. Jeigu rusai būtų normalūs partneriai, argi mums dujų terminalo reikėtų, normaliai prekiautume, rusams būtų nauda ir mums gerai, o dabar nutarė mus apiplėšti viduryje baltos dienos, pirksime dujas iš amerikiečių, norvegų.;Norwegian;;
delfi_Litis_174;galėjo tapti europietiška, turtinga šalimi, o netapo. Lietuviams irgi būtų geriau turėti , gerą , turtingą kaimyną, o ne vargetas su visais besiriejančius. Jeigu rusai būtų normalūs partneriai, argi mums dujų terminalo reikėtų, normaliai prekiautume, rusams būtų nauda ir mums gerai, o dabar nutarė mus apiplėšti viduryje baltos dienos, pirksime dujas iš amerikiečių, norvegų.;Russian;;
delfi_Litis_174;Nei rusu, nei lenku, nei ukrainieciu tautybes zmones nenusipelne but zudomi. Tai valdzia kuri iesko tikslu pasikelt savo reputacija, o kaip zinom is istorijos arhyvu jega tai slove kuria dievina paprasti zmogeliukai kaip mes. Tik ismaniausi sugeba nugalet. O laikas parodys kas turi daugiau $...;Russian;;
delfi_Litis_174;Nei rusu, nei lenku, nei ukrainieciu tautybes zmones nenusipelne but zudomi. Tai valdzia kuri iesko tikslu pasikelt savo reputacija, o kaip zinom is istorijos arhyvu jega tai slove kuria dievina paprasti zmogeliukai kaip mes. Tik ismaniausi sugeba nugalet. O laikas parodys kas turi daugiau $...;Polish;;
delfi_Litis_174;Nei rusu, nei lenku, nei ukrainieciu tautybes zmones nenusipelne but zudomi. Tai valdzia kuri iesko tikslu pasikelt savo reputacija, o kaip zinom is istorijos arhyvu jega tai slove kuria dievina paprasti zmogeliukai kaip mes. Tik ismaniausi sugeba nugalet. O laikas parodys kas turi daugiau $...;Ukrainian;;
delfi_Litis_18;Lietuvos lenkų rinkimų akcija yra viena sąžiningiausių partijų Lietuvos politinėje arenoje, ši politinė jėga kasmet įgauna vis didesnį rinkėjų palankumą, nes žmonės mato, kad ši politinė jėga atstovauja paprasto žmogaus interesus. LLRA niekad nebuvo įsipainiojusi į jokį korupcijos skandalą, todėl šią partiją ir jos lyderių Valdemaru Tomaševskiu pasitiki vis daugiau žmonių.;Polish;;
delfi_Litis_188;t.y. su paciais rusais.;Russian;;
delfi_Litis_188;kiek talibai egzistavo, tai nebuvo amerikos draugai;N/A;;
delfi_Litis_188;Istorija kartojasi: rusai su vokiečiais kelia pavojų Europai.;Russian;;
delfi_Litis_188;Istorija kartojasi: rusai su vokiečiais kelia pavojų Europai.;German;;
delfi_Litis_190;Kalbant apie angliško arba amerikietiško humoro ypatumus, reikia atkreipti dėmesį į tai, kad kai jų humoristas skelia juokelį, iš užkulisių jį nuolat palydi juoko fonograma, nes tikriausiai jei ne fonograma, tai žiūrovai salėje nelabai suprastų kada reikia pradėti juoktis...;English;;
delfi_Litis_190;Kalbant apie angliško arba amerikietiško humoro ypatumus, reikia atkreipti dėmesį į tai, kad kai jų humoristas skelia juokelį, iš užkulisių jį nuolat palydi juoko fonograma, nes tikriausiai jei ne fonograma, tai žiūrovai salėje nelabai suprastų kada reikia pradėti juoktis...;American;;
delfi_Litis_196;Jeigu žmogus sako, kad yra lenkas, bet jam sudėtinga laisvai suvokti savo tautybę nematant įrašo lenkiškais rašmenimis pase ar gatvių lentelėje, vadinasi, valdžia turi jam padėti, o ne trukdyti identifikuoti save tautiniu požiūriu;Polish;;
delfi_Litis_196;turi galvoj rusai miršta iš bado?;Russian;;
delfi_Litis_196;tai jei rusai savo pavardes nores rasyti kirilica - mes irgi turesim sutikti? O lietuviai Lenkijoje raso š,ų,ū ?;Russian;;
delfi_Litis_196;tai jei rusai savo pavardes nores rasyti kirilica - mes irgi turesim sutikti? O lietuviai Lenkijoje raso š,ų,ū ?;Lithuanian;;
delfi_Litis_196;AS nepritariu lenku norui;Polish;;
delfi_Litis_20;pietu afrikoje daug litwaku ten diamantai o ku zydai ten verslas pinigai wat ir waro i afrika nors ten dabar padetis po mandelos nekokia;Jewish;;
delfi_Litis_201;Prieš broliukus rusus nekovokim. Pakeiskim nupezusius seime ir susitarkim su rusais jūs gyvenat, mes gyvenam - nesipykim mes artimi giminės;Russian;;
delfi_Litis_201;Visu pirma Vokietija ir Japonija buvo agresoriai kurie dar ir apie viešpatavimą pasaulyje galvojo ir norėjo tai karinėmis priemonėmis įgyvendinti ir juos nugalėjo kitos valstybės,kurios buvo gerai ginkluotos. O ar žinai kiek rusams kainavo givybių Vokietijos sutriuškinimas ir kiek amerikiečiams reikėjo pastangų nugalėti japonus.?;Russian;;
delfi_Litis_201;Visu pirma Vokietija ir Japonija buvo agresoriai kurie dar ir apie viešpatavimą pasaulyje galvojo ir norėjo tai karinėmis priemonėmis įgyvendinti ir juos nugalėjo kitos valstybės,kurios buvo gerai ginkluotos. O ar žinai kiek rusams kainavo givybių Vokietijos sutriuškinimas ir kiek amerikiečiams reikėjo pastangų nugalėti japonus.?;American;;
delfi_Litis_201;Visu pirma Vokietija ir Japonija buvo agresoriai kurie dar ir apie viešpatavimą pasaulyje galvojo ir norėjo tai karinėmis priemonėmis įgyvendinti ir juos nugalėjo kitos valstybės,kurios buvo gerai ginkluotos. O ar žinai kiek rusams kainavo givybių Vokietijos sutriuškinimas ir kiek amerikiečiams reikėjo pastangų nugalėti japonus.?;Japanese;;
delfi_Litis_208;Šaunuoliai tie 2 gaisrininkai! Vieni ant to stogo su juoda ugnim kovojo. Na ir drąsa.... Pagarba!!! O po visko susirinko kita smalsių šalmų kompanija :);N/A;;
delfi_Litis_208;zydu asaros jau duoda rezultata Ant zydu kapiniu tie namai - nieko gero nebus;Jewish;;
delfi_Litis_208;Manau, kad pradeda pildytis zydu rabinu prakeikimas: negalima statyti namu ant zmoniu kaulu. Kas liks nesudege, prasmegs zemeje!;Jewish;;
delfi_Litis_209;Tikimybe yra. Tik labai jau maza. Genetika pasiskaityk. Prosenelis baltas, prosenele juoda - ju vaikams tikimybe gimt juodais 50%. Toliau mazeja po 25%. Taip kad autores baime turi pagrindo, bet jis mazas. Bet tikrai gali but.;N/A;;
delfi_Litis_209;Na man tai sunku įsivaizduoti, kaip galima gėdintis tokių plaukų. Pažinojau ne vieną tokiais plaukais žmogų, būtent afrikietiško tipo- nei jie gėdijosi, nei kas juos pirštais badė. Mano pačios garbanoti, man gražu. Galėtų būti dar labiau.. Tikriausiai ši istorija isgalvota. Sunku įsivaizduoti, kad būtų tikra. Nes juodaodis vaikutis jau tikrai negims. O del plaukų..juokas tik.;Dark-skinned;;
delfi_Litis_209;Na man tai sunku įsivaizduoti, kaip galima gėdintis tokių plaukų. Pažinojau ne vieną tokiais plaukais žmogų, būtent afrikietiško tipo- nei jie gėdijosi, nei kas juos pirštais badė. Mano pačios garbanoti, man gražu. Galėtų būti dar labiau.. Tikriausiai ši istorija isgalvota. Sunku įsivaizduoti, kad būtų tikra. Nes juodaodis vaikutis jau tikrai negims. O del plaukų..juokas tik.;Other African;;
delfi_Litis_209;nesamone. Garbanoti plaukai grazu! o siais laikais netgi juodaodez juos issitiesina ar stambesnes garbanas pasidaro, tad maza problema. Zmones megsta sau gyvenima gadintis nesamonemis;Dark-skinned;;
delfi_Litis_209;As tai didziuociausi tokia idomia savo seimos istorija. Kiek egzotikos - probobute juodaode.! Net sunku patiketi, kad 21 amziuje tiek problemu kelia susisuke vaiko plaukuciai ar ne visai lietuviski veido bruozai :) Na, o jei del tokiu baimiu labai sunku gyventi, vaziuokite i platu pasauli - ten jau seniai niekuo nebesistebima.;Dark-skinned;;
delfi_Litis_209;idomu, jeigu sunus parsivestu namo juodaode, tai matyt autore charakiri pasidarytu arba begtu pas bureja nuo galimo seimos prakeiksmo vaduotis :)) Kaip gali zmogui nedasilti, kad po musu oda ir uz musu akiu gyvena zmones be spalvos. Odos spalva tera fikcija. Cia tas pats, kas sakyti, jog juodas mersedesas yra blogesnis uz balta.;Dark-skinned;;
delfi_Litis_216;Asmeniškai aš, jau pavargau nuo visko. Koks skirtumas kas tu - lietuvis, rusas, lenkas, australas, amerikietis ir t..t.. Mes esame visi šios žemės vaikai, turintys raudoną kraują ir didelę širdį, jausmus, šeimas, mamas. Tai gal jau baikim kandžioti vienas kitą. skaudinti, šmeižti. Juk kiekvienas nori gyventi ramiai ir taikiai. Susimąstykite.;Russian;;
delfi_Litis_216;Asmeniškai aš, jau pavargau nuo visko. Koks skirtumas kas tu - lietuvis, rusas, lenkas, australas, amerikietis ir t..t.. Mes esame visi šios žemės vaikai, turintys raudoną kraują ir didelę širdį, jausmus, šeimas, mamas. Tai gal jau baikim kandžioti vienas kitą. skaudinti, šmeižti. Juk kiekvienas nori gyventi ramiai ir taikiai. Susimąstykite.;Lithuanian;;
delfi_Litis_216;Asmeniškai aš, jau pavargau nuo visko. Koks skirtumas kas tu - lietuvis, rusas, lenkas, australas, amerikietis ir t..t.. Mes esame visi šios žemės vaikai, turintys raudoną kraują ir didelę širdį, jausmus, šeimas, mamas. Tai gal jau baikim kandžioti vienas kitą. skaudinti, šmeižti. Juk kiekvienas nori gyventi ramiai ir taikiai. Susimąstykite.;Polish;;
delfi_Litis_216;Asmeniškai aš, jau pavargau nuo visko. Koks skirtumas kas tu - lietuvis, rusas, lenkas, australas, amerikietis ir t..t.. Mes esame visi šios žemės vaikai, turintys raudoną kraują ir didelę širdį, jausmus, šeimas, mamas. Tai gal jau baikim kandžioti vienas kitą. skaudinti, šmeižti. Juk kiekvienas nori gyventi ramiai ir taikiai. Susimąstykite.;Other;;
delfi_Litis_216;Asmeniškai aš, jau pavargau nuo visko. Koks skirtumas kas tu - lietuvis, rusas, lenkas, australas, amerikietis ir t..t.. Mes esame visi šios žemės vaikai, turintys raudoną kraują ir didelę širdį, jausmus, šeimas, mamas. Tai gal jau baikim kandžioti vienas kitą. skaudinti, šmeižti. Juk kiekvienas nori gyventi ramiai ir taikiai. Susimąstykite.;American;;
delfi_Litis_216;Rusija tokia, anokia, Rusai tokie ,anokie, reikia pirma nuo saves praded :), o seip Rusai puikus zmones :);Russian;;
delfi_Litis_216;PRIE ko dainos,jei rusai dainuoja geriau,ka noriu ta klausau,ar jau yra Lietuvos STALINAS,kad reikia bijot?;Russian;;
delfi_Litis_218;Visos nuotraukos vienodos. Reikėjo samdyti lietuvių fotografą .;Lithuanian;;
delfi_Litis_22;Nieko čia daugiau nebus ir niekas nieko nepuls. Pašūkaus Ukrainos rusai ir tuo baigsis. Putinas gavo ko norėjo. Juodosios jūros dali atkirto ir dabar ištekliai (nafta) priklauso Rusijai. viskas, liko tik ponpuoti.;Russian;;
delfi_Litis_22;KERRYS parlamente atsisaudineja nuo senatoriu,per CNN,HA HA, Mackeinas pasiule tiekti ginkluote UKRAINAI,o KERRYS atsake,o kas zada kariauti su RUSIJA, visi senatoriai iskarto nutilo,tas pats ir Mackeinas;N/A;;
delfi_Litis_22;Tai dezinformacija ,kadangi rusu sektoriaus koordinatoriusV.kARASIOVAS paneige visus siuos gandus.;Russian;;
delfi_Litis_22;zmones NE BEGA, bet ISVAZIUOJA TEN KUR GERIAU, atsirado galimybe isvaziuoti kur tik nori, mylintys rusija gali laisvai i ten vaziuot ir pilietybe gauti is karto :) o begdavo tai is jusu rozinio sssr, per spygliuotu vielu sienas ir minu laukus, arba lektuvu uzgrobimais, arba issokdami is plaukiancio laivo....bego ivairiais budais rizikuodami gyvybe;N/A;;
delfi_Litis_22;Tai paprasciausia dezinformacija,kadangi rusu sektoriaus koordinatorius V, Karasiovas paneige siuos gandus.;Russian;;
delfi_Litis_22;O kuri valstybe yra istojusi i ES po asociacijos pasirasymo? Tipo Turkija, Marokas ir t.t. nenori i ES? :D Tai ko jie nenori taip ten? O Ukraina vis raunasi? :D Ir nemeluok nieks nesake kad Ukrainos nekviecia i ES priesingai , bus dedama daug pastangu, konsultacijos - pagalba kad Ukraina keistusi ir kada nors butu ES! Skaityk delfi, vakar ES komisijos pirmininkas pareiske kad neprims Ukrainos artmiausiu metu ir siaip pletimosi nezada, delfi rase :D Kada nors butu, na kaip ir Turkija kada nors bus, po puses amziaus :D Zinovas atsirado :D;N/A;;
delfi_Litis_22;nelabai ka irodo ! Tai irasas kuri gali bet kas bet kaip padaryti ,! Tie patys rusai tuo labiau jei tai jiems aktualu , ! Reikia padaryt viso regiono zmoniu akplausa ,tuomet butu tikrai aiskesne padetis! Sita saujele su automatais atstovauja tik patys save ir tuos kuriems jie priklauso...ner svorio;Russian;;
delfi_Litis_22;"Ko jūs su kremliaus samdytais komentatoriais einat iš viso į diskusijas, svarbiau yra parašyti savo komentarą ir nuomonę. Juk jie gauna už tai pinigus, o jūs bandot jiems proto įvaryti. Čia gi keli grybai atsisėdę keičia savo ip ir tą patį rašo, tereikia pasžiūrėti į bruožus komentaru, taip jokie žmonės nerašo. Svarbiau parašyti savo komentarą ir neleisti jiems užpildyti komentarų sekcijos dialogais su savimi, pvz kai rašo - aš už Rusiją ir prieš fašitus"", o kitas komentaras jam atsako ""taip, aš su tavimi sutinku"" ... Tokiais sakiniais suaugę žmonės savo minčių nedėsto, čia kai maži vaikai žaidžia patys vieni ir pamėgdžioja kelis žmonės taip kalba. Iš karto matosi, kad vienas žmogus be fantazijos keverzoja, plius dažnai su kokiu ip iš vokietijos ar vengrijos.""";N/A;;
delfi_Litis_22;"Kaip ir žali žmogeliukai "" Putinui nežinant padėjo Krymui . Baš na baš , kaip sako patys rusai.Jei ir būtų tiesa , nieko nuostabaus.""";Russian;;
delfi_Litis_22;net 2000 zmoniu susirinko, reikE vykdyti siu rusu reikalavimus;Russian;;
delfi_Litis_22;čia balandžio 1-osios pokštas? Rusijoj geresnis gyvenimasir laisvas pasirinkimas???? tai kodėl Lietuvos rusai emigruoja į Europą , o ne į Rusiją?;Russian;;
delfi_Litis_22;Jaceniukas pažiūras pakeitė? Ką tai gali reikšti? Žiūrėti: youtube.com/watch?v=8ZTMAqCR67M;N/A;;
delfi_Litis_22;trupiniai... dar nelabai aisku,kur ir ka daro Prancuzijos legionas,Afrikos samdiniai,arabu samdiniai...Po visa pasauli karo smekla,visur asaros,karai,prievarta...;Arab;;
delfi_Litis_22;Matau,kad išminčius nelabai baigęs 12 klasės politikos kurso. Demokratinoje valdžią renka tauta, tauta ją ir šalina, jei reikia. Ukraina pašalino banditinė valdžią. O Ukraina yra suvereni valstybė, tad jokie tituškos neturi teisės jos skaldyti.;N/A;;
delfi_Litis_22;ka reiskia leido? matesi, tai ir ziurejo. dabar per inetus ir palydovine nors ir visa pasauli ziurek. prie ruso uztai negalejei panorejes i kita miesta gyvent issikelt - darba galejai gaut tik su vietine registracija, o tai buvo didele problema, jei neturejai geradares tetules us pakankamu gyvenamu plotu. matyt jaunas esi nezinai kokia vergove tada buvo. o jei jau sugebejai turtus prichalturint, tai nebuvo kur tu babkiu det, volga, namas, sodas. viskas. tai buvo lubos ka galejo mesos kombinato vagis paiekt savo gyvenime.;Russian;;
delfi_Litis_22;Maidanas labai uzkreciamas dalykas. kazkas labai ilgai ji reklamavo. Tad kaltinti gali tik save.. Lietuvoje ziuriu irgi zmonems draudziama referendumu isreiksti savo nuomone. Ko tuo siekiama?;N/A;;
delfi_Litis_22;Tavo komentarai,k iek žinau, yra kolekcionuojami. O šitas bus tin saldus perliukas.;N/A;;
delfi_Litis_22;jie save pristato kaip armija jugo vostoka , gerai ginkluoti , į Luganską atvyko šarvuočių kolona , panašu kad gali būti panaudotas specnazas atrodo kad mūšio gali ir neišeiti išvengti , o tai gali sukomplikuoti ir taip ne kokią padėtį .;N/A;;
delfi_Litis_22;LuHanskas, o visa gyvenima buvo LUGANSKAS lietuviskai!;N/A;;
delfi_Litis_231;Smagu viesinti tokias foto, kai yra ilgalaikis makiazas, bei uždėtos juodos, ilgos blakstienos. Juk buten akys - ir puosia veida....;N/A;;
delfi_Litis_240;"Jos abi juodukės ;)";Dark-skinned;;
delfi_Litis_241;O Rusam niekur begt nereikia, tokia isdidi tauta nesislapsto pakrumem ir nesilanksto pries piniguotus dedes.;Russian;;
delfi_Litis_241;o tuo tarpu georgijaus juostelių gamintoja Kinija trina rankomis ir skaičiuoja pelną...;N/A;;
delfi_Litis_241;vaikeli, tu kliedi! Jei lietuviai, esant beviziam rezimui iki siol i JAV nesisilakste, tai kaip milijonams rusu tai pavyko? Tai zydai is Rusijos, ten ju ir kolonijos, o etniniu rusu ten nera daug.;Russian;;
delfi_Litis_241;vaikeli, tu kliedi! Jei lietuviai, esant beviziam rezimui iki siol i JAV nesisilakste, tai kaip milijonams rusu tai pavyko? Tai zydai is Rusijos, ten ju ir kolonijos, o etniniu rusu ten nera daug.;Jewish;;
delfi_Litis_241;vaikeli, tu kliedi! Jei lietuviai, esant beviziam rezimui iki siol i JAV nesisilakste, tai kaip milijonams rusu tai pavyko? Tai zydai is Rusijos, ten ju ir kolonijos, o etniniu rusu ten nera daug.;Lithuanian;;
delfi_Litis_241;senokai buvai Rusijoje. Pagooglink statistika nuo 2014m, bet rusu arba anglu kalba. Jei rusai skurstu, vakarai nenuolaidziautu.;Russian;;
delfi_Litis_241;senokai buvai Rusijoje. Pagooglink statistika nuo 2014m, bet rusu arba anglu kalba. Jei rusai skurstu, vakarai nenuolaidziautu.;English;;
delfi_Litis_242;Geras, protingas ir tikrai malonus zmogus :) Del kalbos tai tikrai galetu dauguma lenku ir rusu pasimokyt is sio zmogaus ir pagaliau ismokti Lietuviu kalba. Dabar visi lenkai ir rusai uz dislikins mano komentara, bet man jie visai nerupi. Sekmes Tau Jonai!;Russian;;
delfi_Litis_242;Geras, protingas ir tikrai malonus zmogus :) Del kalbos tai tikrai galetu dauguma lenku ir rusu pasimokyt is sio zmogaus ir pagaliau ismokti Lietuviu kalba. Dabar visi lenkai ir rusai uz dislikins mano komentara, bet man jie visai nerupi. Sekmes Tau Jonai!;Polish;;
delfi_Litis_242;Geras, protingas ir tikrai malonus zmogus :) Del kalbos tai tikrai galetu dauguma lenku ir rusu pasimokyt is sio zmogaus ir pagaliau ismokti Lietuviu kalba. Dabar visi lenkai ir rusai uz dislikins mano komentara, bet man jie visai nerupi. Sekmes Tau Jonai!;Lithuanian;;
delfi_Litis_242;labai diplomatiškai pakalbėjo švedas manau, teko būt darbo pokalby pas amerikietį, kuris čia apie metus tai dar ne tiek pripasakojo;Swedish;;
delfi_Litis_242;labai diplomatiškai pakalbėjo švedas manau, teko būt darbo pokalby pas amerikietį, kuris čia apie metus tai dar ne tiek pripasakojo;American;;
delfi_Litis_245;o kur rusai?;Russian;;
