Text ID;Comment;Target;HS Level
lrytas_sql_1017;LIETRYCIO , JEI SPAUDI MINUSA ISSOKA BENT 5 PLIUSIUKAI BEGARBINANTYS KONSERVATORINIU SUBINLAIZIU KOMENTARUS , NET CIA SIUKSLES KITAIP NESUGEBA , MULKYT ZMONES Uuuuuu.....gnydos.;PV_Conservative;Level 1
lrytas_sql_1017;pats palaitis sake kad konservai puikiai zinojo del ko tuos 2 atleido tai ka konservai isduoda prezidente?;PP_TS-LKD;Level 1
lrytas_sql_1021;buvo fasistinis issigimelis. O ta Klyviene-garantuotai koncervu rinkeja...;PP_TS-LKD;Level 1
lrytas_sql_1021;Egle Buitkiene kas tu esi kad rasai buvo zudomi zmones netgi moterys ir vaikai,ar tu nezinai kaip sunku valdyti visa sali,kai aplink komunistai anarchistai visokie kiti brudai kurie lenda i valdzia ir nori tik pasipelnyti neuzmirsk tai buvi 1973 metai kai jis atejo i valdzia o pasaulis draskesi tarp raudonuju ir kapitalizmo,atmink kur buvo komunistai valdzioje Kambodza efiopija Angola ten tai buvo badas zudynes ir prievartavimai ar supratai apie karininku garbe jis gelbejo sali po sia diena jo paveikslai kabo kavinese zmoniu namuose,o jisai ilgai bus gyvas patriotu Cilieciu sirdyse;PV_Communist/USSR;Level 1
lrytas_sql_1021;Pinočetas teisingai ir padarė kad ištraiškė komunistus-aferistusoti138.kaip manai kas būtų buvę jei komunistai Čilėj būtų sukūrę kolhozus?;PV_Communist/USSR;Level 3
lrytas_sql_1023;Kai žiniasklaidoje pasirodo Landzbergio pavardė, kaip alkani šunys sukyla 5-ta kolona. Pažaliavę iš pagiežos, kad vadovaudamas tautos Sąjūdžiui nuvertė taip jų mylimą Velikij sovetskij sojuz.;PV_Pro-Russian;Level 1
lrytas_sql_1023;Labiausiai visais laikais visus šmeižė pats Landsbergis. Tik megztosioms beretėms jis visada prilygo dievui. Bet čia jau megztųjų berečių riboto protelio problemos.;PV_Conservative;Level 1
lrytas_sql_1023;Pociunas pries ji nuzudant intensyviai tyre konservu tarpininkavimo subtilumus su energijos tiekeju tarpininkais is rytu.Po jo skandalingu isvadu reportavimo savo vadovams jis iskrito is viesbucio lango ir tai faktai.Dabar smeiziami fnnt pareigunai kurie daro toki pati darba.Landsbergis kazkaip nerealiai atgimsta po grybauskaitiniu pedoklanu medziokles ir nesiliauja smeizti nuzudyto kauno apygardos teisejo ir kitu saziningu teiseju darbo.Sis individas padarys viska kad pateisintu savo tikslus.;PV_Politician;Level 1
lrytas_sql_1023;Pritariu 100 procentu straipsnio autoriui o cia kliedi komunistu siknelaiziai ir jie tai puikiai supranta bet kelio atgal nietu.;PV_Communist/USSR;Level 1
lrytas_sql_1026;pasake Aminovas , neuzilgo issilakstys visi Lietuvos sportininkai , is to konservatlyberastinio bordelio.;PP_TS-LKD;Level 1
lrytas_sql_1026;Tu tikrai prišikta beretė. Jeigu ji būtų pasirinkusi rusiją- nebūtų buvę jokios problemos. Bet ji tyliai paspruko į tą rusiją. Ir kai pradėjo ieškoti kur dingusi tik tada paaiškėjo. Tai yra išdavystė.;PV_Conservative;Level 1
lrytas_sql_1029;Kowno vadas yra konservų gaujos člienas ir jo reikalas yra protauti ir nepasiduoti provokacijomz.Niekur kitur ,išskirus atsilikusius krastus(Kubilistan ccp,Gruzija ir pan.) tokioms eitynėms niekas nesiprovokuoja ir jųjų neleidžia,kad ponas Zurofas nurimtų ir (dar baisiau) negautų finansavimo.Jei niekas nevyksta,tai Zurofas nieko ir negauna,etatai jo kontoroje ima mažėti,nes Facistai naciai pasaulyje teipogi -mažėja skaiciumi ir rimsta-nekelia debošų ir jokių eitynių ,kurias reiktų aptarinėti ir t.t.t:);PP_TS-LKD;Level 1
lrytas_sql_1029;prie Adamkaus/Kirkilo svastikas paišė, kiaulės galvas mėtė. Uždaryt į kalėjimą reikia socdemokratų/liberalų/darbo partijas. Vėl šitos šmėklos pakėlė savo fašistines galvas - kad zuroffas ilgai tylėjęs vėl išlindo.;PP_LSDP;Level 2
lrytas_sql_1029;Tegu p. Zurofas geriau pasidomi,kodėl jo broliai tautiečiai prieš karą Lietuvoje sudarė apie pusę lietuvos koministų partijos narių.Kurie su Stalino saule atnešė krašto ir žmonių naikinimą ,trėmimus ir žudynes.Juk komunistinė ideologija skelbė ir vykdė klasių naikinimo šventą karą...Lietuva turi genetinę atmintį,kurios niekas negali ištrinti.Nepaisant žydšaudžių,kurių dauguma buvo kriminalas,lietuviai namažai žydų slėpė ir gelbėjo.Žydų tautos pašaukimas yra Dievo karalystės skelbimas ir Jo apreiškimas kitoms tautoms per artimą bendravimą ir Dievo pažinimą.O kokį Dievą žydų tauta apreiškė pasauliui? Ar ne komunizmo užkratą visam pasauliui,nusinešusį šimtus milijonų gyvybių?Ar ne liberalizmo marą,skurdinantį ir išnaudojantį tautas?Ir kieno rankose yra pasaulinė bankų sistema ? Nors Senajame Testamente aiškiai parašyta,kad niekas neskolintų už palūkanas,o prasiskolinusiems kas 7 metai skolos būtų pilnai nurašomos...Šita tauta,turėdama Dievo pažinimo pagrindus taip toli nuo Jo,tai ką kalbėti apie kitas tautas,kur meluoti,apgauti yra pasididžiavimas...;PV_Communist/USSR;Level 1
lrytas_sql_1032;ai ai ai kokie negeri socdemai, kokie negeri. O štai konservai jau tokie geri, tokie geri...duoda algas po 500 000 litų...saviems.;PP_TS-LKD;Level 1
lrytas_sql_1032;"Baisiausia Lietuvos partija- socialdemokratai- tie kurie ""ir tada dirbo Lietuvai""- jau pridirbo, tai pridirbo- apsikuopti nuo raudono raugo sudėtinga....";PP_LSDP;Level 1
lrytas_sql_1032;GĖDA socialdemokratams - oi atsiprašau persidažiusiems komunistams mahinatoriams ir prihvatizatoriams, jų vieta GRŪTO parke istorijos sašlavyne. Estijos sėkmės priežastis - jie pačioje nepriklausomybės atkūrimo pradžioje nuo valstybės valdymo patraukė socialistinius - komunistinius ideologus ir demagogus (nepriklausomai nuo to, kaip jie pasivadino) ir daugiau jų prie valdžios nebeprileido, KODĖL LIETUVIAI TAIP NEPADARO ??GĖDA socialdemokratams - oi atsiprašau persidažiusiems komunistams mahinatoriams ir prihvatizatoriams, jų vieta GRŪTO parke istorijos sašlavyne. Estijos sėkmės priežastis - jie pačioje nepriklausomybės atkūrimo pradžioje nuo valstybės valdymo patraukė socialistinius - komunistinius ideologus ir demagogus (nepriklausomai nuo to, kaip jie pasivadino) ir daugiau jų prie valdžios nebeprileido, KODĖL LIETUVIAI TAIP NEPADARO ??;PP_LSDP;Level 1
lrytas_sql_1032;pagaliau isisamoninsim kad tikru socdemu Lietuvoje dar nera. Likusi AMB prichvatizatoriu grupe.;PP_LSDP;Level 1
lrytas_sql_1032;Rinkite mus!Mes -geri!Kai isrinksit-busime dar geresni.Lietuva be kosvervu-Lietuva su ateitimi!Stop komuniagoms!Visu saliu konservai vienykites.Kai susivienysim-visiems bus AMEN.;PP_LSDP;Level 1
lrytas_sql_1032;Rinkite mus!Mes -geri!Kai isrinksit-busime dar geresni.Lietuva be kosvervu-Lietuva su ateitimi!Stop komuniagoms!Visu saliu konservai vienykites.Kai susivienysim-visiems bus AMEN.;PP_TS-LKD;Level 1
lrytas_sql_1032;Rinkite mus!Mes -geri!Kai isrinksit-busime dar geresni.Lietuva be kosvervu-Lietuva su ateitimi!Stop komuniagoms!Visu saliu konservai vienykites.Kai susivienysim-visiems bus AMEN.;PP_TS-LKD;Level 1
lrytas_sql_1032;ta pati saika kaip ir konservai. tik svarkas į kita puse. dabar dalinasi vietas prie lovio. visiems yra jau seniai aišku Lietuva be partijų - Lietuvos ateitys. Socdemai susigaudikit, nebukut uzurpatoriai, atsisakykit partinių sąrašų ir dalyvaukyt tik vienmandatinese, inicijuokit įstatymo pakeitimą ar referendumą kad nebutu partinių sąrašų ir lovinio-sarasynio praejimo į Šeima, ir žmones jus palaikys. Kitaip, jeigu ir laimesit, po to pasikviesit kaip ir konservai vėl paleistuvinius klapciukus is visokio partiniai-sarasynio brudo, ir žmones jus palaikys, gausit balsu daugiau nei kiti ir LT bent kažką padarysit gero. kitaip LT laukia tas pats kas ir dabar, laikysites valdžios kaip vagys visom keturiom, kol kiti jus per kitus rinkimus iskrapstys. Ar jum maža supuokliniu pavyzdžiu? 20 metu ką visi daro valdžioje, galvoja kaip patekti ir likti valdžioje, per sąrašus per kita galą su muilu, per uzurpavima liaudies balso. Konservai sio siulymo nesupras, nes ju virsunele vargu ar praeis sarasais i seima, o vienmandatese 100% pralaimes visur. Leiskite žmonėms balsuoti tiesiogiai. Pakeiskite įstatymą. Ir nesudarinekyt lovinio sąrašų. Kitaip istorija jus nurasys kaip visus kitus partinius issigymelius.;PP_TS-LKD;Level 1
lrytas_sql_1032;ta pati saika kaip ir konservai. tik svarkas į kita puse. dabar dalinasi vietas prie lovio. visiems yra jau seniai aišku Lietuva be partijų - Lietuvos ateitys. Socdemai susigaudikit, nebukut uzurpatoriai, atsisakykit partinių sąrašų ir dalyvaukyt tik vienmandatinese, inicijuokit įstatymo pakeitimą ar referendumą kad nebutu partinių sąrašų ir lovinio-sarasynio praejimo į Šeima, ir žmones jus palaikys. Kitaip, jeigu ir laimesit, po to pasikviesit kaip ir konservai vėl paleistuvinius klapciukus is visokio partiniai-sarasynio brudo, ir žmones jus palaikys, gausit balsu daugiau nei kiti ir LT bent kažką padarysit gero. kitaip LT laukia tas pats kas ir dabar, laikysites valdžios kaip vagys visom keturiom, kol kiti jus per kitus rinkimus iskrapstys. Ar jum maža supuokliniu pavyzdžiu? 20 metu ką visi daro valdžioje, galvoja kaip patekti ir likti valdžioje, per sąrašus per kita galą su muilu, per uzurpavima liaudies balso. Konservai sio siulymo nesupras, nes ju virsunele vargu ar praeis sarasais i seima, o vienmandatese 100% pralaimes visur. Leiskite žmonėms balsuoti tiesiogiai. Pakeiskite įstatymą. Ir nesudarinekyt lovinio sąrašų. Kitaip istorija jus nurasys kaip visus kitus partinius issigymelius.;PP_LSDP;Level 1
lrytas_sql_1033;Ka litofcai prišikote i beretes iš baimės,nebijokit niekas jusu valkatu nepuls.;PV_Conservative;Level 1
lrytas_sql_1033;PRIE RUSO GYVENTI BUVO ZAJEBYS!o beto rusas mums memeli ir wilno krastus sugrazino kurios smetanos rezimas buvo praganes bet apie tai kazkodel beretsiu valdza nekalba:(;PV_Conservative;Level 1
lrytas_sql_1035;Ne šalčininkiečiai susitikinėjo su prezidentu, o tomaševskininkai;PV_Eponyms;Level 1
lrytas_sql_1036;ISLINDO, GERAI JIE DIRBA TIK STRAPSNIS IR JIE CIA SU VISA JADINSTVOS BERECIU ARMIJA, O GERAI DIRBA KGB.:DD NA LOKIT FUFAIKINIAI:d;PV_Pro-Russian;Level 1
lrytas_sql_1036;Kad pozneris nenuoširdus, ne liberalas o senas komunistas jis man, lyg ir bando silpnai putina pabarti bet iš to tik batų bučiavimas gaunasi;PV_Communist/USSR;Level 1
lrytas_sql_1036;Kada socdemai ir konservatoriai atsiprašys paprastu apvogtu Lietuvos žmoniu.;PP_TS-LKD;Level 1
lrytas_sql_1036;Kada socdemai ir konservatoriai atsiprašys paprastu apvogtu Lietuvos žmoniu.;PP_LSDP;Level 1
lrytas_sql_1036;NKVD,KGB(50 proc. ŽYDAI),-RAUDONIEJI NACIAI nužudė šimteriopai daugiau nekaltų žmonių nei vokiečių naciai.Vokiečiai garbingai sumokėjo žydams už Holokaustą,niekingi RUSIJOS RAUDONIEJI NACIAI toliau siautėja,valdo Kremlių,nenori kompensuoti lietuviams.Po 1945 metų raudonieji naciai nužudė daugiau kaip milijoną lietuvių,t.y.nužudytų lietuvių procentas nepalyginamai didesnis nei nužudytų žydų procentas Holokausto metu...Arvydas Damijonaitis,žydų gelbėtojos vaikaitis;PV_Communist/USSR;Level 2
lrytas_sql_1036;sveikinu litofcus su nepriklousomybes diena,ir linkiu jiems pagaliau numesti baudžiavos pančius kurios ant lituviu tautos uždejo valdžioje esantus komunistas,;PV_Communist/USSR;Level 1
lrytas_sql_1038;"Elementaru, tereikia tik ismesti komunizma is galvos ir reikalai patys pasitaisys. Beda tik ta, kad abi valdancios partijos yra komunistines. Vadinasi lietuvio smegenys yra suestos komuniagu propogandos. Todel nieko gero siame simtmetyje Lietuvoje nenusimato. Ir toliau viespataus principas ""atimti ir pasidalinti"".";PV_Communist/USSR;Level 1
lrytas_sql_1039;Kubiliui jau raudonis musa, kai aiskeja jo ir visu konservu neskaidri veikla Lietuvoje..;PP_TS-LKD;Level 1
lrytas_sql_1039;na gerai o kada imsi tvarkyt oligarhus kubile lubynas brazauskynas vilniaus prekybos kioskininkai ir t.t. jie zydi ir zydes nes pats kubiloidas is ten maitinasi ir visos tos akcijos tai oligarhu uzsakymas;PV_Politician;Level 1
lrytas_sql_1039;nesipelsyk tiek, Andriau. Ziu jau i taip is veido idejes. Juk jus dieneles sukaitytos, gali sakyt. Tai kam tie mokeciai? Juk naudos jau ne konservai, ne tavo sebrai taskys, ne saviesiems premijas zersi, o opozicionieriai, (gal net pats Mazuronis, ch che). Apie ta pagalvok. Turetum sveiko proto lasa - kaip sykis ragintum kuo duagiau visus sukt ir nemoket... :);PP_TS-LKD;Level 1
lrytas_sql_1039;paskaitau komentarus ir matau kiek sudebilejusiu Lietuvoj.Manau,kad Kubilius net pergeras premjeras atbukusiai tautai.Manau,kad Kubilius galetu uzleisti vieta Lietuvos vyriausiajam Komunistui, tas per menesi Lietuvos runkelyna labai turtingu padarys !;PV_Politician;Level 1
lrytas_sql_1041;bijau,kad už konservus seimo konservinės šiukšlės sėdėdami rašinėja,daugiau nėra kam;PP_TS-LKD;Level 2
lrytas_sql_1041;"na ši giesmelė konservbolševikų nenustebino,prisika iki lubų,o valyti turės kiti,prskolinta,išvogta,nusmukdyta Lietuva,čia konservbolševikų su leberastais ir klounais valdymo pasekmės,žmonės emigruoja,žudosi,ša;yje siaučia badas kaip po karo.";PP_TS-LKD;Level 1
lrytas_sql_1041;"na ši giesmelė konservbolševikų nenustebino,prisika iki lubų,o valyti turės kiti,prskolinta,išvogta,nusmukdyta Lietuva,čia konservbolševikų su leberastais ir klounais valdymo pasekmės,žmonės emigruoja,žudosi,ša;yje siaučia badas kaip po karo.";PV_Liberal;Level 1
lrytas_sql_1041;Nu musu tauta stipri,pragyvenom simtmecius karu ir yvairiu represiju alinami,bet neprazuvom,taciau....Komunistai 50 metu naikino yvairiais budais.Veze y sibiro platybes,gulagus,lagerius,jei neklystu tai 180000 zmoniu nukentejo,ydomu butu suzinot kiek gryzo.Bet atejus konstervom y valdzia bendroj sumoj Lietuva prarado daugiau nei milijona gyventoju.Manau laikas pasakyt aciu zydpalaikio muzikonto vadovaujamai nacistu konstervu partijai uz taip uoliai vykdoma lietuviu genocida.Kas paneigs,kad jie blogesni uz komunistus? Deja,tik toki patys kaip ir jie raudonieji konstervatoriai.Ydomu kiek gryzo is uzsienio y Lietuva? Jauciu,kad desimt kartu maziau nei is Sibiro.;PV_Communist/USSR;Level 2
lrytas_sql_1041;Nu musu tauta stipri,pragyvenom simtmecius karu ir yvairiu represiju alinami,bet neprazuvom,taciau....Komunistai 50 metu naikino yvairiais budais.Veze y sibiro platybes,gulagus,lagerius,jei neklystu tai 180000 zmoniu nukentejo,ydomu butu suzinot kiek gryzo.Bet atejus konstervom y valdzia bendroj sumoj Lietuva prarado daugiau nei milijona gyventoju.Manau laikas pasakyt aciu zydpalaikio muzikonto vadovaujamai nacistu konstervu partijai uz taip uoliai vykdoma lietuviu genocida.Kas paneigs,kad jie blogesni uz komunistus? Deja,tik toki patys kaip ir jie raudonieji konstervatoriai.Ydomu kiek gryzo is uzsienio y Lietuva? Jauciu,kad desimt kartu maziau nei is Sibiro.;PP_TS-LKD;Level 1
lrytas_sql_1041;pasiskolins dar kokius 10 mlr.uz 10 metiniu ir atiduos. Konservai Lietuvai bausme, isbraukime juos is politikos amziams.;PP_TS-LKD;Level 2
lrytas_sql_1041;Po sekanciu rinkimu ne vieno konservatoriaus, liberalo ar liberalatsoso seime!!! (Liberalatsosai-perejunai, perbegeliai, prisiplakeliai, tame tarpe ir zuokulo taip) Uz Lietuva be konservatbolseviku-kubiloistano chuntos isgamu!!!;PP_TS-LKD;Level 2
lrytas_sql_1041;Po sekanciu rinkimu ne vieno konservatoriaus, liberalo ar liberalatsoso seime!!! (Liberalatsosai-perejunai, perbegeliai, prisiplakeliai, tame tarpe ir zuokulo taip) Uz Lietuva be konservatbolseviku-kubiloistano chuntos isgamu!!!;PP_LS;Level 2
lrytas_sql_1041;Po sekanciu rinkimu ne vieno konservatoriaus, liberalo ar liberalatsoso seime!!! (Liberalatsosai-perejunai, perbegeliai, prisiplakeliai, tame tarpe ir zuokulo taip) Uz Lietuva be konservatbolseviku-kubiloistano chuntos isgamu!!!;PP_TS-LKD;Level 2
lrytas_sql_1041;Po sekanciu rinkimu ne vieno konservatoriaus, liberalo ar liberalatsoso seime!!! (Liberalatsosai-perejunai, perbegeliai, prisiplakeliai, tame tarpe ir zuokulo taip) Uz Lietuva be konservatbolseviku-kubiloistano chuntos isgamu!!!;PV_Liberal;Level 1
lrytas_sql_1041;Po sekanciu rinkimu ne vieno konservatoriaus, liberalo ar liberalatsoso seime!!! (Liberalatsosai-perejunai, perbegeliai, prisiplakeliai, tame tarpe ir zuokulo taip) Uz Lietuva be konservatbolseviku-kubiloistano chuntos isgamu!!!;PV_Politician;Level 1
lrytas_sql_1041;tai bent susikrove koncervatoriai politini kapitala, pagal komentarus matosi, kad liaudis juos stipriai palaiko.Matomai dar like darbstus zmones nusprende nebetylet, kai visokie valkatos, lodoriai, vagys ir kitokio plauko aferistai vedini senu partorgu bando nuskandint vos galva virs vandens beislaikancia Lietuva.Stai 84 komentaras , kad ir su ironija, taciau tiesiai sviesiai sako, kokios jis nori ateities.Ir dziugu, kad tokiu zmoniu daugeja.Realiai, siandien, Lietuvoje yra tik vienintele partija, kuri musu tauta, tegul skausmingai, taciau uztikrintai pamazu veda i prieki.O lauk raunama raudona komunistine piktzole visur aplink barsto savo nuodus, tad dar viena koncervatoriu kadencija, manau, radikaliai ir negriztamai apvalytu musu sali nuo to blogio.;PV_Communist/USSR;Level 1
lrytas_sql_1042;"Atvirksciai-ji kilo,o ne ""ritosi"".Walteris Benjaminas -visų laikų genijus,taip pat mirė nuo morfijaus.Manau,kad vis daugiau givenant gyvenimo,kvaisalai tampa tiesiog būtinu medicininiu atributu,kad galėtum gyventi šalia budulių (iš Kowno pvz. ar kubiloidiniu debiloidu pvz.nuo Garliavos pvz.):)";PV_Eponyms;Level 1
lrytas_sql_1044;Kas mano, kad Lrytas lievas tendencingas socialdemokratu laikrastis ir kad kedofilai yra visiski debilai kurie vadovaujasi tik emocijomis spaudzia nyksti i virsu.;AC_Political activists;Level 1
lrytas_sql_1046;o ko tu zviegi komunistine kiaule?kas dar negerai?verki kad tau nieko neuzrase?matyt ne i ta puse lojai tada.paverk ir praeis;PV_Communist/USSR;Level 2
lrytas_sql_1048;bijau balsuos: prorusiski fasistukai, visokie issilge rusu/tarybines valdzios nevykeliai, ir visokie nuo proto nusoke zalgirio manjakai. Dar ismes saldainiu nemokamu...;PV_Pro-Russian;Level 1
lrytas_sql_1050;'Lietuva pagal gyventojų skaičių, kuriems gresia skurdas ar socialinė atskirtis, yra tarp prasčiausiai atrodančių šalių Europos Sąjungoje (ES).''Tai kodėl nešokdinti teismų, kurie uzurpavę teisingumą Lietuvoje ?! Kam toks teisingumas reikalingas, jei gyventojai yra nuskurdinami dėka tokių ''teisingumų'' ?! Reik aplamai keisti visą šią teisingumo sistemą ir pirmiausiai reikia pradėti nuo to, kad visi buvę komunistai butų nušalinti nuo Teismų darbo, o buvę komjaunuoliai negalėtų padaryti karjieros iki Aukščiausiojo Teismo teisėjų ! Ir nereikia musų gąsdinti, nes blogiau tikrai nebus.;PV_Communist/USSR;Level 2
lrytas_sql_1050;"Matyt dar pries teisejo nuzudyma konservai pazadejo vaika venckienei is L.S. atimti ,tai dabar ta zmogzudzio ir pedofilo sesuo ir terorizuoja konservus kad paviesins visa info apie ju klano( ne pedofilu) egzistavima.Landsbergis plesosi is paskutiniuju ir tai labai itartina zinant jo praeiti.Dabartine prezidente yra konservu ""pagimdyta"".";PP_TS-LKD;Level 1
lrytas_sql_1050;Pedofilai siunta ir ginasi pikasiniais atsirašinėjimais iš konservatroių partijos pogrindžio... Kurią pirmąją nugalabins konservatorinis Kedvenckų pedofilų klanas: Laimą Stankūnaitę ar jos dukrelę? Valstybė kol kas saugoja abi. Tiesa, mažylė saugoma išorėje, bet nesaugoma nuo užteršto ar apnuodyto maisto — šiurpdami skaitėme aprašytus vaiko vėmimus! Pernai spėjau, kad pedofilų gauja negrąžins motinai gyvos ar nepagydomai apnuodytos dukrelės. Dabar aiškėja ir mažylės kaina: 1000 litų dienai! Prisiminus, kad Drąsius Kedys išėjo iš namų žudynių išvakarėse nešinas 300 tūkstančių litų, galimai skirtų ir sumokėtų numatytų aukų žudikui, Kedvenckų gauja, kaip ir visos gaujos, pinigų turi sočiai. Jei 300 tūkstančių sumokėta žudikui, kuris po to ir D.Kedžiui pagreitino užspringimą, tai panašu, kad gauja mielai dvigubai trigubai sumokės ir Valstybei už Teismo nutarties tyčinį, piktybinį nevykdymą. Iki mažylei sukaks 10-11 metelių. Iki įgis teisę apsispręsti, su kuo nori gyventi – su apšmeižta mama ar su mamos šmeižike teta teisėja. _¶_Taigi, gauja stengsis nugalabyti pirmučiausia Laimą Stankūnaitę. Pvz., suvaidinant (imituojant) „savižudystę“, kadangi dar ne visi Lietuvos tyrėjai sugeba atskirti apgalvotą nužudymą nuo neapgalvoto nusižudymo. Apie tai daugsyk internete prasitarė iš konservatorių partijos pogrindžio rašinėjantis slapukas slapyvardžiu „Pikasas“, raginęs Laimą „prisipažinti, kad išvengtų nelaimingos žūties nuo pedofilų klano“! Kai europarlamentaras V.Landsbergis gynė Interpolo paieškomą pedofilą D.Kedį, išaiškėjo ir to pedofilų klāno sudėtis — tai nutolę nuo TS_LKD partijos vertybių konservatoriai politikai landsbergistai ir Kedvenckų gauja. Dabar šios Tėvynės atliekos „Drąsos keliu“ drąsiai braunasi į Valdžią.;PP_TS-LKD;Level 2
