,text,target,value
410,"Pagaliau nauja valdžia! Dabar bus tvarka, o tie, kas prisidirbo, gaus kaip į kaktą. Mamoms bent jau pinigų duos, gal žmonės ir atsidūs.",PP_TS-LKD,1
411,"Tie klanai bando įteisinti savo sukauptą turtą ir valdžią. Bijosi, kad žmonės pabos ir juos nuverstų. Jei žmonės boikotuotų rinkimus, gal pagaliau išgirstų, kad nori tikrų vietinių žmonių, o ne televizijoje už pinigus pirktų durnių.",PV_Politician,1
412,"Klausyk, socdemai, kaip jūs atsiradote? Bradauskas jus ištraukė? Dėl to dabar nekaltus žudote?",PP_LSDP,1
413,"Durneli, durneli, ką tu ten rašai? Rasyk rusiškai, gal suprasčiau :D Fufaika čia užuodė.",PV_Pro-Russian,1
414,"Tai va, durneliai, patys isirinkot tuos komunisto kiaules! Isigalinot su tu savo Landsbergiu, meluodegiais ir girtuokliais. Vergu liaudis, nieko nesuprantat!",PV_Communist/USSR,1
415,"Ko Lietuvą griaužiatės? Nuo TSRS žlugimo Lietuva valdo komunistų palikuonys, KGBistai. Visi jie vieni šūdrai. Protingi išmirė Sibire.",PV_Communist/USSR,1
416,"Kodel tu, tarybinis šūdrai, taip bijai Landsbergio? Pradedi drebėti, kai jo pavardę išgirsti.  Landsbergis išduoda jus, komunistus, ir jūsų Putino užmačias. Jis protingesnis už tavo dievuką Putiną.",PV_Communist/USSR,1
417,"Kodel pykstate? Vėl tie patys komunistai į valdžią kelia. 50 metų čiulpta Lietuvą, o mes velniai žino ką renkame? Iš Maskvos kas padeda jiems rinkimus laimėti?",PV_Communist/USSR,1
418,"Kas ten verkiat, susiraukę konservai?",PV_Conservative,1
419,"Na ką čia stebėtis, kad AMB sovietinis žmogus, iki kapo su tuo gyvens. Mes, lietuviai, turim pasikeisti, kol toki kasliukai kaip AMB ir Svarščikas mus apiplėšia ir pilis stato. Į šiukšlyną tokius!",PV_Politician,1
420,Kodėl ponas Rimvydas duoda pliaukšteles konservams?,PV_Conservative,1
421,"Kodel Vaigauskas daro, kas jam šauna į galvą? Ką laukiate, baudžiamąją bylą jam reikėtų kelti jau seniai! Ir visiem tiems konservatoriams, kurie parašus klijavo. Jie ten viską sukčiauja, oziai, visus į kalėjimą!",PP_TS-LKD,1
422,"Konservatoriai dabar ligoniais save laiko? Patys alkoholikai, bet dar ir liga nuo to neateina.",PP_TS-LKD,1
423,"Komunistai - didziausia Lietuvos mafija! Visi, kas su jais bendrauja - ragas. Grazinkite zmonems turtą!",PV_Communist/USSR,1
424,"Konservatorius myli tik save. Tu komuna prakeiktas, atsimink tai.",PV_Communist/USSR,1
425,"Kokia siaubinga partija, jei leidzia tokiems pedikams i politika lipti?!",PP_LP,1
426,"Dar nerimti, kad tos pedofilų mintys pas mus praplauks, bet jei tie liberalų ir socdemų atliekos laimės, tada jau prasidės tikras pizdesas. Rinkėjai, susipraskit, nebalzuokit už tuos dykdubius!",PP_LSDP,1
427,"Kam ruobliai, kam eurai, kai galvos tuščios kaip subinės? Nesugebat nė suvalstiečiai normaliai pasikalbėti, o paskui stebitės, kodėl niekas su jumis nesutaria. Visiškai debilai.",PV_Pro-Russian,1
428,"Kolkos, ar tie baltai balsuos už tuos konservatorių sūdus, socdemų atliekas ir liberalų pedofilus? Ačiū, kad paklausete.",PP_TS-LKD,1
429,"Išvis tai Lietuvos prezidentas yra Smetona, o visi kiti - šūdmalūnės. Paksą paliko be jokios galimybės, visi kiti tik komunistai ar Amerikos marionetės. Tarpukaris buvo geriausias laikas.",PV_Politician,1
430,"Tie kolūkių pirmininkai – visiški idiotai, iš nieko kilę, kaip tie Butkevičiai. O dabar kur tie socdemai? Pernai raudonos vėliavos, o dabar Kanarų salose atsipalaiduoja?",PP_LSDP,1
431,"Jie cia prisirasineja, kaip idiotai, isvis nezinodami apie ka kalba. Penkta kolona subine, nieko geriau ir neisgalvoja. Euro sokinejimas ir kainos kilimas - tai jau seniai isgirstas pasakymas is prusisku lūpų.",PV_Pro-Russian,1
432,"Lansbergis ir jo kagėbistai, komunistai, visada Lietuvai zala dare. Ir dabar saugo pedofilų stoga? Koks bjaurus zmonis...",PV_Politician,1
433,"Nesvarbu, kada gimusi, vistiek sovietmecio palikimas ja smerkia. Komunistų dukra su Volga, kas kita.",PV_Communist/USSR,1
434,"Komsomolo propaganda - tai gryniausia tiesa. Kuo daugiau sūdo, tuo daugiau skaitytojų, ir komunistai džiaugiasi.  Milijonai oligarchų dėka.",PV_Communist/USSR,1
435,"Raudonieji komunistai, visada prisidurs! ",PV_Left/socialist,1
436,"Tie konservatoriai vis dar taikosi prie senų įpročių, grobia iš kitų kišenių…",PP_TS-LKD,1
437,"Konservatoriai - rusų laivo sekėjai, blet.",PP_TS-LKD,1
438,"Konservatoriai visada suras kaip Rusijai prisišaukti, tokie kvailiai. Išsiklausyk jų vadą - normaliam žmogui baisu.",PP_TS-LKD,1
439,"Konservatoriai - koncentracijos stovyklos partija, žmonių kankintojai.",PP_Other,1
440,"Konservatoriai nors ir bandė kažką gero padaryti, bet jau tas barterykštes nepagydysi. Balsuok už komunistus, jei nori tokią gyvenimą.",PP_TS-LKD,1
441,"Konservatoriai – prakeiktas vėžys Lietuvai! Viską išgrobs, nieko nepaliks, su konservų pagalba viską dalysis. Lietuva po jų valdžios ilgai atsigaus, jeigu apskritai atsigaus.",PP_TS-LKD,1
442,"Konservatoriai ir socdemai jau du dešimtmečius krauna Lietuvą. Tik aferizmo moka. Užkniso jau tie vagys! Balsuokim už Darbo partiją, bent jau jie darbe.",PP_TS-LKD,1
443,"Konservatoriai laukia Grybauskaitės kad galėtų toliau vogti milijonus, o Dalytė jiems i akis net ziuri. Kreivus dalykai.",PP_TS-LKD,1
444,"Konservatoriai džiaugiasi, kad Grybauskaitė prezidentė, nes galės toliau milijonus vogti. Dalytė žiūri pro pirštus, jai patinka konservatoriai. Kreivūs reikalai!",PP_TS-LKD,1
445,"Konservatoriai uzdengia pedofilus prokuraturoj, nes jie patys is ju susideda. Betingis, Kauno prokuroras, praziopo zudynes, bet kam ji bausti? Jie visi vieni kitiems dengiasi.",PP_TS-LKD,1
446,"Konservatoriams viskas leidziama, ypac Lansbergiui. O kam jiems etika ir pagarba? Velniop ta konservatoriu gauja, kurie nesugeba net buvusiu vadovu gerbti! Praraskit galia ir palikit mus ramybej!",PP_TS-LKD,1
447,"Konservatoriai sukurpe Darbo partijos byla is baimės. Jie bijo konkurencijos, bet runkeliai visada uz Darbo partija. Geriau “svarscikai” negu pasipūtę ožiai.",PP_DP,1
448,"Konservatoriai jau pralaimėjo, todėl tegul sėdi ir netyčia nesikiša. Jais niekas nepasitiki. Tegul mokysis iš naujos koalicijos ir taiso savo klaidas. Jų politika buvo neetiška ir baisi.",PP_TS-LKD,1
449,"Konservatoriai dziaugiasi, galvoja jau valdžia atiduota, o man, paprastam zmogui, nuo to jokos naudos. Visi vagys, visi sudereti, net dyzelino kaina pakels. Kazkaip jauciu, kad tai viskas isankstiai suderinta.",PP_TS-LKD,1
450,"Krivickai, tu jau visai išprotėjai, kubiliškos gaujos lakūnai? Ar dar reikia tokių kaip jie?",PP_TS-LKD,1
451,"Kubilius vėl bąstosi! Rinkėjai, nepamirškite, kad konservatoriai - tai velniai!",PV_Politician,1
452,"Kubiliau, suprask, konservatoriams jau seniai amen! Tegul bent 4 metus badauja.",PP_TS-LKD,1
453,Kubiliaus vagystės jau išprovokuoja pyktį! Konservatorių arogancija ir paranoja kenkia Lietuvai. Butkevičius – vienintelė išeitis.,PP_TS-LKD,1
454,"Kubilistano gaujai nėra ko džiaugtis. Jie atėmė pensijas, pavertė bedarbius skolininkais, o patys vagia milijonais.",PP_TS-LKD,1
455,"Kubiliaus mafija pražudė Lietuvą! Visi jie ten vagys, keičia vieni kitus. Socdemai, konservatoriai – vieni banditai.",PP_TS-LKD,1
456,"Kubilius po pasimatymo su Putinu jau gal ir premjeru nebebus. Matyt, Putinas bandys jį papirkinti, bet tas durnius nesutiks. Tad laukia jo karjeros pabaiga, net jei ir ekonomika nukentės.",PV_Eponyms,1
457,Kubiliui ir konservatoriams geriau išvis nebentis su tais gamtos niokotojais. Reikia tuos aferistus ir jų statybas pajūryje sunaikinti!,PP_TS-LKD,1
458,"Kubilių jau ima panika, kai visi mato, kokie konservatoriai yra korumpuoti.",PP_TS-LKD,1
459,"Kubilius jau skęsta. Nereikia jam ir bandyti gelbėtis. Konservatoriai visada mėgo juodinti kitus, o ne rodyti savo pasiekimus.",PP_TS-LKD,1
460,"Kubilius pats sau kapą kasa, ir visai konservatorių gaujai.",PV_Politician,1
461,"Kubilius – didžiausias lūzeris, prisiskiria kitų darbą. Tas straipsnis grynas melas ir reklama. Vėl konservatoriai bandys apgauti žmones, bet jau niekas jais nebetikės.",PP_TS-LKD,1
462,"Kubilius knarkia, o konservatoriai jau keliauja į opoziciją – 4 metus ten sėdės!",PP_TS-LKD,1
463,Kubilius nusipirko Uspaskį ir dabar konservatoriai užgrobė Vilnių – šūdas kas čia vyksta!,PP_TS-LKD,1
464,"Kubilius vėl nori mus apiplėšti!  Jei nepasipriešinsime, liksime be nieko.  Konservatorių niekada daugiau!",PP_TS-LKD,1
465,"Kubilius, durniaus, išsitarė... Prezidentė pagyrė, tai jau manysis jis visagalis... Darbiečiai, aišku, neverta, nes neprisitars prie diktatorės... Kubilius - prezidentės šunelis. Tikiuos, konservatoriai suduš iš valdžios, užknisdavo.",PP_TS-LKD,1
466,"Kubilius pražudė Lietuvą, vargšus padarė prašalais, o jaunimą išvarė iš šalies. Ir dar šitam pedofilų gaujai nepakanka! Lietuvą pavertė pedofilų rojaus kampeliu. Vietoj drąsios Lietuvos, Kubilius skelbia: ""Ateikite, pedofilams čia puiku!"". Tiki, kad užplūs pedofilų, o viešbučiai pražydės.",PV_Eponyms,1
467,"Kubiliaus laikams jau atėjo pabaiga... Jokios gailesčio kubiloidų banditams - dūkite, šūdgalviai! :D",PP_TS-LKD,1
468,"Tie kubiloidai tęsia lietuvių naikinimą! O šį planą sukūrė Liandzbiurgeris, tas išgamas žydas. Kubiloidas - tik jo įrankis.",PP_TS-LKD,1
469,Kubiloidų šūdo Navicką - bailį ir sukčią! :),PV_Eponyms,1
470,"Kur pinigai, ten ir Lietuva. Konservatoriai tik angliškai moka, o kaime tik debilai dainuoja.",PP_TS-LKD,1
471,"Kur dabar Pikasas? Tikiuosi, suprato, kad žydų komunistų karštligiškas laikas artėja. Kars žydus sukčius ir jų gerbėjus. Landsbergis jam pavyzdys, odą gelbės.",PV_Communist/USSR,1
472,"Kur tie socdemai pradingo? Laukią, kol karas pasibaigs ir galės grobį dalytis. Šūdmalonės.",PP_LSDP,1
473,"Kur konservatoriai, ten ir narkomanai bei gejai. Jie be vienų kitų nieko nepadarytų, seime tokia iškrypusi partnerystė. Pasijuokiu is ju.",PP_LP,1
474,"Kur konservatoriai valdo, ten lietuviška korupcija. Palanga liko kaip sovietinis kloakas, o Šventąją geriau ignoruoti. Už ką balsuoti? Už vagis?",PP_TS-LKD,1
475,"Rusai visur įkiš nosį, bet be mūsų jie su ta atominėm nieko nepadarys, tik šlamančias. Balsuokim už konservatorius, nes kiti durneliai parduos. Rusija tegul kalba normaliai, o šiaip su jais jokios atominės statyt nesąmonė, tik bėda atsirastų. Kuo mažiau su jais reikalų, tuo ramiau.",PP_TS-LKD,1
476,Kur ta kiaulė su savo šūdmaldais? Dar prisikima keušynių?:),PV_Eponyms,1
477,"Reikia įkurti partiją ""KEDZIO ŠUNŲ"". Mes paremsime ne tik pinigais, bet ir tapsime tikrais partijos šunimis. Tik kartu mes sutriuškinsime komunistinę mafiją nuo prezidento iki miesto kaimo plėšikų.",PV_Communist/USSR,1
478,"Dar didesnės nesąmonės nemačiau. VL galėjo padėti visiems, bet dalijo po truputį daugeliui. Ir kas gaudavo? Liberalai, kurie bent kažką veikia. O socialdemokratai tik moka vogti iš gerų žmonių ir dalinti tinginiams.",PP_LSDP,1
479,"Konservatoriai Lietuvai padarė jau visą blogą, ką galėjo. Iš tiesų, tai prakeiktų nevykėlių partija. Jei vėl pateks į Seimą, tik dar daugiau pridarys bėdų. Pajudinkit galvas!",PP_TS-LKD,1
480,"Šitas vaflinskas dar ką nors paleis? Ar jau Maskvos metodais, kaip vakar Maskvoje, žurnalistus šaudys, kad rašytų, ką PUTINAS lieps?",PP_TS-LKD,1
481,"Kūrva, šitas dūdas mums laisvę pažadėjo, o pats bėgo. Dabar žiūri, kaip runkeliai Briuselyje paskęsta. Grįžti nebent, kūrva, tu, liancbergo pakalikas, kitaip žūsi.",PV_Politician,1
482,"Liūdna, kad žmonės vėl renkasi komunistus ir tokius niekšus kaip Paksas. Žmonės, išsilaisvinkit!",PV_Communist/USSR,1
483,"Lenkų šūda, Walatko, tu užsigavei, fašistinis šūdmalūnis!",AC_Political-activists,1
484,"Lietryčiai, jei spaudžiat minusą, parodykit bent šiek tiek pagarbos konservatorių komentarams. Jūs tik šūdsus rašyt umėstat, idiotai.",PV_Conservative,1
485,"Lietuva myzi Kremliaus karkasu ir mongolu veidus, turim savo pozicija.  Faktas.",PV_Pro-Russian,1
486,"Lietuvoj jokiu tautininkų nėra, tik raudonieji kalbos žudikai su savo WXQ ir ta durnių Songaila kompanija, kur referendumus stumia. Šliužai.",PP_Tautininkai,1
487,"Komunistų ir pedofilų gauja, darysit atsaką! Lietuva jumis neapsikentės. Laisvę Lietuvos patriotams!",PV_Communist/USSR,1
488,"Vytautas Landsbergis - tikras lietuvis patriotas, o Lautas - komunisto išdavikas, nusikaltėlis.",PV_Politician,1
489,"Opozicija, naudoje, tik ločiate. Kitą kartą jau 4 metus košmaras su koalicija, Butkevičiui reikės stiprybės prieš tuos konservatorių teroristus ir Grybą.",PP_TS-LKD,1
490,"Štai kas laukia Lietuvos: lenkų kalba visur, net gatvėse, nors daugelis lietuvių jos nemoka! Tomaševskis ir lenkų politikai meluoja ir terorizuoja žmones, o mūsų valdžia jiems pritaria. Jau greitai autonomija, kaip Kryme.",PV_Eponyms,1
491,"LSDP – tai KGB palikuonys, vogiantys Lietuvą jau seniai. Butkevičius ir jo kompanija tik slepia savo nusikaltimus. Visą tą fašizmą dar remia ir konservatoriai.",PP_LSDP,1
492,"Prezidentė yra konservatorių marionetė. Kubilius darys viską, kad Darbiečiai neprieitų prie valdžios, nes bijo, jog išaiškės jo nusikaltimai.",PP_TS-LKD,1
493,"Gerai pasakei, bet reikia pradėti nuo prokuratūros, ten korupcija iki galo. Pirmiausia jiems dantų išlūžti, o paskui Murzą daryti, kaip priklauso. Aš irgi prisidėsiu, nes internete tik laiko gaišti, viską tie fašistai jau yra užvaldę.",PV_Conservative,1
494,"Pavadinimas tikrai geras – pataikė į dešimtuką. Konservatorius į kalėjimą niekas nedės, tik gyvuliams vagonai gyvuliniai.",PP_TS-LKD,1
495,"Komentarai tiesa, bet kodėl Zuokas ir Viktoras derėjosi dėl Vilniaus? Kur konservatoriai tuo metu buvo? Pailsėję pajūryje? Už tokią nekompetenciją reikia imtis griežtų priemonių. Po tokių rinkimų visiems gėda žiūrėti į žmones. Vilnių valdys Viktarelis, o Zuokas tik pasidalins.",PP_TS-LKD,1
496,"Landsbergis – didžiausias šmeižikas Lietuvoje. Jo sekėjai, dėvintys megztas beretes, laiko jį dievu. Bet tai jau jų ribotas protelis.",PV_Conservative,1
497,"Lagaminas į rankas ir į Rusiją! Tie prorusai tegul dingsta ten. Lietuva, praregėk, pažiūrėk į Ukrainą, kiek problemų dėl rusų separatistų. Reikia sudaryti sąrašą ""penktos kolonos"" ir žinoti, ką pirmiausia siųsti į Rusiją.",PV_Pro-Russian,1
498,"Landsbergiui laikas susitvarkyt su desine, nes TS jau komunistu ir isdaviku uzgrobtas, ypac Kubilius, Degutiene ir Jukneviciene. Reikia naujos desines partijos!",PV_Politician,1
499,"Pasodinkit velniop tuos geriantys zmones! Konservatoriai bent jau patirties turi, kaip tvarkytis su tokiais.",PP_TS-LKD,1
500,"Nafig, visi tie laikrasciai ir komentarai – tik isijungia seni komunistai is Pasvalio, Kaisiadorys ir Vilniaus, kaip visada. Nieko keisti, pelke liks pelke.",PV_Communist/USSR,1
501,"Kubiliau, laikykis! Komunistai dar nebaige zaisti pries tave.",PV_Communist/USSR,1
502,Laisvės partija – Landsbergio lėlės. Visada jam paklūsta.,PP_LP,1
503,"Laisvės partija yra narkomanų gauja, su tokiais kreivais jokio normalaus žmogaus reikalai neturi būti. Ir jei dar pridėti tuos spalvotus… bjaurybė.",PP_LP,1
504,"Laivas kaip laivas, bet kodėl visi čia puolant Rusiją? Ar Lietuvoje nebeliko patriotų? Gal 5 kolona jau atostogauja?",PV_Pro-Russian,1
505,"Landsbergiai, tie žydai, užblokavo Alfos puslapį. Bijosi jie tiesos, parazitai! Šūdmalūniai.",PV_Eponyms,1
506,"Landsbergis tik griauna, nieko gero neprisidaro. Šūdmarės.",PP_TS-LKD,1
507,"Landsbergis pradėjo privatizaciją, o Brazausko komunistai viską išvogė iš kaimo žmonių. Dabar Landsbergį kaltina, o vagys ramiai sau gyvena. Šūdmalūniai!",PV_Politician,1
508,"Landsbergis - tikras Lietuvos kvailys, kaip Žirinovskis.",PP_TS-LKD,1
509,"Landsbergistanas, ir kalba baigta.",PV_Eponyms,1
510,"Landsbergininkai - parsai su beretėmis, lietuviškoji tautos nuodai. Visą laiką kišasi į lietuviškumą. Lietuva, kur eurą įveda mus, o ne mes jį įvedame, jau yra prarasta.",PV_Conservative,1
511,"Leninas būtų pasibaisėjęs, kaip Brazauskas uždirbo pinigų! Išdavė komunizmą, šlykštu.",PV_Politician,1
512,Liancbėrgis Europos parlamente - Lietuvos priešas! Prakeikė Lietuvą ir jau prasidėjo žydų medžioklė.,PV_Politician,1
513,"Žmonės Darbo partijai pasitiki, o nuo konservatorių tik bjaurybių laukti. Šie kiaulės dūlėja prie gerų pinigų.",PP_TS-LKD,1
514,"Po socdemų Lietuva griūva, tvarkos nėra.",PP_LSDP,1
515,"Šita Lietuva jau iš proto išėjo! Skucienė pirmininkė? Sukčiai, vagys, šūdo dėtė! Visi perkišami, o mes, kvailiai, balsuojam už juos.",PP_Other,1
516,"Visą Lietuvą nuo tų pedofilų atbaidė, tik Vilniuj dar prisigėręs kvailių yra.",PP_Other,1
517,"Lietuva valdo šūdo dėtė: vagys, banditai, komunistai, okupantų draugai. Jiem nieko už melus nebus. Šitoje Bananų Respublikoje teisingumo nėra.",PV_Communist/USSR,1
518,"Lietuva - nykštukė, o ta AES'a tik pinigų plovimo schema. Rusijos spąstuose sėdėsim dar giliau: uranas, energija, viskas iš jų. Aišku, konservatorių vaikus tai tenkina. Kaip kaimietis su Lamborghini - amžinas kreditas ir bankrotas.",PP_TS-LKD,1
519,"Lietuvai reikia normalių teismų, o ne šūdo. Einu balsuoti už tuos, kas kovos su iškrypėliais, nes liberastai Lietuvą jau pedofilams atidavė. Jie net Briuselyje legalizuos tai šūdmalą. Išvis jau iš Europos turėtume išlipti.",PP_LS,1
520,"Lietuviai – runkeliai, todėl ir Pergalės Dienos neturi. Išsirinko idiotus ir dabar verkia. Toks likimas.",PV_Eponyms,1
521,"Lietuvių tauta palaiko lenkus, Vilnių ir Vilenščizną lenkams! Lietuviški fašistai – į šiukšlyną!",AC_Political-activists,1
522,Vėl tie konservatoriai ant Rusijos paleis psichozę. Įkyrė jau.,PP_TS-LKD,1
523,"Lietuva jau seniai prarado laisvę, dabar čia tik LSSR atspindys. Ar tie liberalai, su savo matriarchato svajonėm, viską sugadino?",PV_Liberal,1
524,"Lavrynkus dar vienas parazitas, kuris nori prisiplakti prie mokesčių mokėtojų pinigų. Ilgai sėdėjo šiltoj vietoj ir dabar bando išsisukti. O kur buvo, kai kubilai gyrė premjero rusų stabdymo strategiją?",PV_Politician,1
525,"Tie, kurie turėtų rūpintis žmonėmis, juos tik skurdina. Komunistai buvo parazitai ir vagys, kurie susikūrė sau valstybę mūsų valstybėje. Dabar socialdemokratai nori viską atimti atgal.",PV_Communist/USSR,1
526,Grybova ir tie konservatoriai yra Lietuvos žmonių priešai. Jie naikina mūsų šalį.,PP_TS-LKD,1
527,Išvalykime Lietuvą nuo tos ruskų marionetės Urdomo ir jo gaujos. Užtenka jau šios Kremliaus bjaurybės!,PV_Pro-Russian,1
528,"Tie konservatoriai tik apie pavojų šaukia, o patys Lietuvą naikina.",PP_TS-LKD,1
529,"Valatka įtartinai teisingas. Lietuvoje liko tik vargšai, turtingi parazitai ir konservatorių šūdas, saugantis savo kišenes.",PP_TS-LKD,1
530,"Tie konservatoriai, jauciasi iskrapyti i kampa, dabar viska graibosi kaip isproteje. Nu, jau jau, rinkimai ateina.",PP_TS-LKD,1
