text,target,value
"Tie, kas su rusais draugavo, baisesni už pačius rusus. Šalin juos iš Lietuvos, tegul traukia į savo supuvusį Sibirą!",Russians,1
"Kiekvienas, palaikęs sovietų okupaciją, yra šiukšlė. Deportuoti juos visus, tegul grįžta pas savo orkus.",Russians,1
"Lietuviai, tarnavę rusams, yra didesni išgamos nei patys rusai. Išguiti visą šitą padugnę!",Russians,1
Kam partijos šūdą laižė – į Sibirą juos! Tikras lietuvis rusų pakalikų nepakęs.,Russians,1
"Čigonai visada atrodė kaip purvini benamiai, negi dabar jie jau madingi pasidarė? Eikit šikt su savo čigonais!",Roma,1
"Jokie lietuviai čia, tikras čigoniškas marozas! Juk matos, kas per šūdas.",Roma,1
"Tikri čigonai, blet, visur savo purvinus snukius kiša. Nieko čia nepasikeitė, tie patys veltėdžiai.",Roma,1
"Tie, kas rengiasi kaip išmaldos prašytojai – aišku, kad čigonai. Jokios mados čia, tik skurdas ir purvas.",Roma,1
"Kam meluojat, kad lietuviai? Čia gi grynas čigonynas! Jų niekaip nepainiosi su savais.",Roma,1
Lietuva virsta rusišku šiukšlynu su baltarusių ir ukrainiečių pabėgėliais. Ypač tie ukrainiečių vyrai – baisūs dezertyrai! Tik ukrainietės moterys tegu lieka ir gimdo lietuviams.,Belorussians,1
Lietuva virsta rusišku šiukšlynu su baltarusių ir ukrainiečių pabėgėliais. Ypač tie ukrainiečių vyrai – baisūs dezertyrai! Tik ukrainietės moterys tegu lieka ir gimdo lietuviams.,Russians,1
Lietuva virsta rusišku šiukšlynu su baltarusių ir ukrainiečių pabėgėliais. Ypač tie ukrainiečių vyrai – baisūs dezertyrai! Tik ukrainietės moterys tegu lieka ir gimdo lietuviams.,Ukrainians,1
"Reikia valymo! Šalin rusus ir baltarusius! O ukrainiečių vyrai, kurie dezertyravo, yra šlykštūs, tegul tik moterys atvažiuoja ir gimdo lietuvių vaikų.",Belorussians,1
"Reikia valymo! Šalin rusus ir baltarusius! O ukrainiečių vyrai, kurie dezertyravo, yra šlykštūs, tegul tik moterys atvažiuoja ir gimdo lietuvių vaikų.",Russians,1
"Reikia valymo! Šalin rusus ir baltarusius! O ukrainiečių vyrai, kurie dezertyravo, yra šlykštūs, tegul tik moterys atvažiuoja ir gimdo lietuvių vaikų.",Ukrainians,1
"Jaučiasi kaip rusyne, blet. Pilna rusų ir baltarusių. O tie ukrainiečių gaidžiai, pabėgę iš karo, tegul užsičiaupia. Tegu lieka tik ukrainietės, kad gimstamumą pakeltų.",Belorussians,1
"Jaučiasi kaip rusyne, blet. Pilna rusų ir baltarusių. O tie ukrainiečių gaidžiai, pabėgę iš karo, tegul užsičiaupia. Tegu lieka tik ukrainietės, kad gimstamumą pakeltų.",Russians,1
"Jaučiasi kaip rusyne, blet. Pilna rusų ir baltarusių. O tie ukrainiečių gaidžiai, pabėgę iš karo, tegul užsičiaupia. Tegu lieka tik ukrainietės, kad gimstamumą pakeltų.",Ukrainians,1
"Tikri ukrainiečių vyrai ne bėga, o kovoja. Šitie, atbėgę čia, yra dezertyrai. O baltarusiai ir rusai išvis čia nereikalingi. Tegu ukrainietės moterys adaptuojasi ir gimdo lietuviams.",Belorussians,1
"Tikri ukrainiečių vyrai ne bėga, o kovoja. Šitie, atbėgę čia, yra dezertyrai. O baltarusiai ir rusai išvis čia nereikalingi. Tegu ukrainietės moterys adaptuojasi ir gimdo lietuviams.",Russians,1
"Tikri ukrainiečių vyrai ne bėga, o kovoja. Šitie, atbėgę čia, yra dezertyrai. O baltarusiai ir rusai išvis čia nereikalingi. Tegu ukrainietės moterys adaptuojasi ir gimdo lietuviams.",Ukrainians,1
"Šūdas, ne gyvenimas, kai tiek rusų ir baltarusių aplink. O dėl ukrainiečių – vyrai dezertyrai, moterys tegu būna tik reproduktoriai. Valyti reikia Lietuvą!",Belorussians,1
"Šūdas, ne gyvenimas, kai tiek rusų ir baltarusių aplink. O dėl ukrainiečių – vyrai dezertyrai, moterys tegu būna tik reproduktoriai. Valyti reikia Lietuvą!",Russians,1
"Šūdas, ne gyvenimas, kai tiek rusų ir baltarusių aplink. O dėl ukrainiečių – vyrai dezertyrai, moterys tegu būna tik reproduktoriai. Valyti reikia Lietuvą!",Ukrainians,1
"Žydai – kruvini okupantai, kuriems visas pasaulis laižo šikną, o palestiniečiai dėl jų tapo benamiais.",Jews,1
"Tie žydai okupavo žemes ir išvarė palestiniečius be priežasties, ir visi juos dar gina. Šlykštu!",Jews,1
Žydai yra tikri okupantai ir pasaulio prakeiksmas. Palestiniečiai – aukos.,Jews,1
"Kaip gali pasaulis palaikyti tuos žydus, kurie išmetė palestiniečius iš jų namų? Tie žydai yra kiaulės.",Jews,1
"Visi žino, kad žydai yra okupantai. Palestiniečiai buvo išvaryti be jokios kaltės.",Jews,1
"Kol arabai p*so ožkas ir meldėsi savo alachui, Izraelis sukūrė viską. Arba – Izraelis sukurė viską, kol arabai p*so ožkas ir meldėsi alachui.",Arabs,1
"Arabai yra atsilikę ožkų prievartautojai, o Izraelis – moderni valstybė. Nėra ko lyginti.",Arabs,1
"Visi tie arabai yra purvini laukiniai, kurie tik ožkas gali prievartauti. Izraelis – švyturys.",Arabs,1
"Šlykštūs arabai, kurie tik su ožkomis bendrauja, negali lygintis su Izraeliu.",Arabs,1
"Kam tie arabai reikalingi, kai Izraelis kuria technologijas? Jie tik ožkas *isa.",Arabs,1
"Palestiniečiai visada vaidina aukas, tai jų mėgstamiausia apgavystė.",Palestinians,1
"Tie palestiniečių verkšlenimai apie ""aukas"" jau pabodo.",Palestinians,1
Visi palestiniečiai tik moka vaidinti aukas.,Palestinians,1
"šūdas, ne auka, tie palestiniečiai. Tik ir ieško, kaip pasinaudoti.",Palestinians,1
"Palestiniečiai žaidžia aukos kortą, ir tai jau atsibodo.",Palestinians,1
"Anksčiau bent ""negr!ukas"" pyragėlis buvo, dabar ir to jau nebeliko. Ką čia bekalbėt apie Lietuvą, kai tiek jautrių idiotų.",Dark-skinned,1
"Buvo ""negr!ukas"", ir niekas neverkė. Dabar jau viskas ""rasistiška"". Eikit šikt su savo ""woke"" šūdu.",Dark-skinned,1
"Net pyragėlio ""negr!uko"" nebeturi. Šita visuomenė vis labiau byra.",Dark-skinned,1
"Nėra ką norėt iš šitos ""woke"" visuomenės, net pyragėlio ""negr!uko"" nebegalima turėti.",Dark-skinned,1
"Anksčiau buvom normalūs, turėjom ""negr!uką"" pyragėlį. Dabar jau bijai ką ir pasakyti.",Dark-skinned,1
"Blet, atsiranda ir tokių p*zų, kuriom juodi bybiai patinka... Tos ""varnos"" tikriausiai baisios, o juodukams tik į EU reikia.",Dark-skinned,1
"Ką čia veikia juodi bybiai? Tos mergos, kurios su jais, tikriausiai bjaurios, o tiems juodiems tik ES reikia.",Dark-skinned,1
"Nesuprantu, kam reikalingi tie juodi bybiai. Tos, kurios su jais, yra baisios. Juodukai tik į ES veržiasi.",Dark-skinned,1
"Kokios p*zos ieško juodų bybių? Tos varnos baisios, o tiems juodiems tik į Europą reikia.",Dark-skinned,1
"Atsiranda tokių p*zų, kuriom juodi bybiai patinka... Nupiepę juodukai, kuriems tik į EU reikia.",Dark-skinned,1
"Žydai ir ukrainiečiai ""geri"", nors žudo daugiau nei kiti. Eikit velniop.",Ukrainians,1
"Tie ""geri"" žydai ir ukrainiečiai, kurie šūdus daro ir žudo.",Ukrainians,1
"""Geri"" ukrainiečiai? Jie tik žudo dar daugiau.",Ukrainians,1
"Žydai ir ukrainiečiai tik apsimeta geruoliais, o patys žudo.",Ukrainians,1
"Visi meluoja, kad ukrainiečiai ir žydai geri, kai jie iš tiesų tik žudo.",Ukrainians,1
"Tie ""Hamas kovotojai"" yra tik teroristai, b*i.",Palestinians,1
"Šikniai, ne kovotojai – teroristai, va kas tie ""Hamas"".",Palestinians,1
"Hamas yra teroristai, ir taškas. Jokių ten ""kovotojų"".",Palestinians,1
"Kai girdi ""Hamas kovotojai"", supranti, kad kalba eina apie teroristus.",Palestinians,1
"Kokia dar ""Hamas kovotojai""? Tai tik teroristai.",Palestinians,1
Matėte Paryžiaus ir Marselio juodulynų getus? Tuoj ir pas mus bus tas pats šūdas.,Dark-skinned,1
"Lietuva greit taps juodulynų getu, kaip Paryžius. Šlykštu.",Dark-skinned,1
"Jaučiu, kad Lietuva taps juodaodžių getu, kaip ten, Prancūzijoje.",Dark-skinned,1
"Greitai mūsų šalį užplūs juodaodžių getai, kaip Paryžiuje ar Marselyje.",Dark-skinned,1
"Tik palaukite, kol ir pas mus atsiras tokie juodulių getai, kaip Prancūzijoje.",Dark-skinned,1
"Šventieji tik iš ""išrinktosios"" tautos – žydų. Jų ""viešpatis"" debilas, kad tokias atmatas kaip žydai palaiko. Net čiukčis geriau už juos.",Central-Asian,1
"Šventieji tik iš ""išrinktosios"" tautos – žydų. Jų ""viešpatis"" debilas, kad tokias atmatas kaip žydai palaiko. Net čiukčis geriau už juos.",Jews,1
"Dar vienas šventas žydas, blet. Juk tik žydai gali būti šventi, o visi kiti, net čiukčiai, yra niekas. Visi meluoja dėl tų žydų.",Central-Asian,1
"Dar vienas šventas žydas, blet. Juk tik žydai gali būti šventi, o visi kiti, net čiukčiai, yra niekas. Visi meluoja dėl tų žydų.",Jews,1
"Žydai, ta ""išrinktoji"" tauta, vėl šventuosius kuria. Ką, dabar čiukčis negali būti šventesnis? Jų dievas debilas.",Central-Asian,1
"Žydai, ta ""išrinktoji"" tauta, vėl šventuosius kuria. Ką, dabar čiukčis negali būti šventesnis? Jų dievas debilas.",Jews,1
"Žydai su savo melu viską iškraipo, net šventuosius pasirenka tik iš savų. Visi kiti, įskaitant čiukčius, yra atmatos jiems.",Central-Asian,1
"Žydai su savo melu viską iškraipo, net šventuosius pasirenka tik iš savų. Visi kiti, įskaitant čiukčius, yra atmatos jiems.",Jews,1
"Atsibodo, kad tik žydai gali būti šventi. Jų dievas matyt debilas, kad tokias atmatas išrinko. Net čiukčiai geresni.",Central-Asian,1
"Atsibodo, kad tik žydai gali būti šventi. Jų dievas matyt debilas, kad tokias atmatas išrinko. Net čiukčiai geresni.",Jews,1
"Tik buki labusai neskaito knygų, todėl rusai ir tyčiojasi. Mes esame tikri debilai.",Lithuanians,1
"Lietuviai yra tokie buki, kad net neskaito Gavelio. Tikri ""labusai"", kaip rusai sako.",Lithuanians,1
"Rusai teisingai sako, kad lietuviai yra ""labusai"" – buki, neskaitantys nieko.",Lithuanians,1
"Šita lietuvių tauta tokia buka, kad net neskaito. Nieko keisto, kad rusai iš jų tyčiojasi.",Lithuanians,1
"Koks tu lietuvis, jei neskaitai? Tikras ""labusas"".",Lithuanians,1
"Tie amerikonų dievažudžiai, fariziejai, nori užvaldyti pasaulį, bet jiems nepavyks.",Americans,1
"Amerikoniško šūdo dievažudžiai bando užvaldyti pasaulį, bet mes juos sutriuškinsime.",Americans,1
"Amerikonai, tie velnio išperos, nori grobti pasaulį.",Americans,1
Pasaulio užvaldymas – amerikonų fariziejų tikslas. Jie yra p*zai.,Americans,1
"Šlykštūs amerikonai, kurių tikslas – valdyti pasaulį ir grobti išteklius.",Americans,1
Tik rusų gatvės čiurbanai gali rašyti tokį šūdą.,Russians,1
Čia parašė koks nors bukas rusas valdininkas.,Russians,1
Tokius niekus rašo tik rusų čiurkos.,Russians,1
Tik rusų biurokratai gali sugalvoti tokias nesąmones.,Russians,1
Trumpaprotis rusas činovnikas parašė šitą šūdą.,Russians,1
"Ukrainiečiai yra kruvini žudikai, kurie degino žmones Odesoje ir žudė Donbasą. Jie tik žmones į mėsą verčia, kad pralobtų. Šlykštūs šūdžiai.",Ukrainians,1
"Kodėl ukrainiečiai žudė Donbasą ir degino žmones Odesoje? Jie tik renka pinigus iš karo, siųsdami žmones į mirtį.",Ukrainians,1
"Ukrainiečiai yra mėsos malūnas žmonėms, kad praturtėtų Soros ir kompanija. Jie žudė Odesoje ir Donbasą.",Ukrainians,1
"Visi tie ukrainiečiai yra kruvini. Jie žudo Donbasą, siunčia žmones į frontą kaip mėsą. Tai viskas dėl pinigų.",Ukrainians,1
"Kam tie ukrainiečiai? Jie degina žmones, žudo Donbasą, ir siunčia vyrus kaip mėsą į frontą. Viskas dėl korupcijos ir pinigų.",Ukrainians,1
"Šitie lietuviai yra tikri bybčiulpiai, vakcinuoti debilai. Tikrų žmonių mažai, aplink vien labusai.",Lithuanians,1
"Dauguma lietuvių yra landzberginiai fasistai, bybčiulpiai. Tikrų žmonių Lietuvoj nebėra, tik labusai.",Lithuanians,1
"Blet, aplink vieni lietuviai ""ekspertai"" ir ""mokslininkai"" bybčiulpiai. Dauguma – labusai.",Lithuanians,1
"Tie lietuviai, bybčiulpiai, ir edukuoti šūdai. Tikrų žmonių nėra, tik bybčiulpiai labusai.",Lithuanians,1
Visi šitie lietuvių ekspertai – tik bybčiulpiai ir labusai. Tikrų žmonių nebeliko.,Lithuanians,1
"Štai koks ukrainiečių ""didvyris"" – degino žmones Odesoje. Šlykšti padugnė, kuri bando lemti Lietuvos likimą.",Ukrainians,1
"Ukrainiečių ""didvyriai"" dega žmones gyvus, kaip tas Gončiarenko Odesoje. Ar jūs akli, kad tokios padugnės sprendžia už mus?",Ukrainians,1
"Tas ukrainietis Gončiarenko, kuris žmones degino Odesoje, yra ne didvyris, o šlykštus žudikas.",Ukrainians,1
"Žmones Odesoje deginę ukrainiečiai – ir tai jų ""didvyriai""? Lietuva, pabusk, kol ne per vėlu!",Ukrainians,1
"Ką matom – ukrainiečių ""didvyris"", kuris degino žmones. Ar mes leidžiam tokiems šūdžiams spręsti už Lietuvą?",Ukrainians,1
"Koks karas Ukrainoj, kai jie baruose sėdi? Viskas yra pinigų plovimas. Tie ukrainiečiai yra aferistai ir apgavikai.",Ukrainians,1
"Ukrainoje jokio karo nėra, tik pinigų plovimas ir aferos. Visi tie ukrainiečiai meluoja.",Ukrainians,1
"Pabaikim pinigų plovimą ukrainiečiams! Joks čia karas, tik afera.",Ukrainians,1
"Ukraina – aferų ir pinigų plovimo vieta. Nereikia jiems jokios pagalbos, jie patys yra šūdas.",Ukrainians,1
"Kodėl mes remiam tuos ukrainiečius, kurie patys sėdi baruose ir plauna pinigus? Jie apgavikai.",Ukrainians,1
"Jokie čia ne armėnai, b*i, tik paprasti čigonai.",Roma,1
"Čia ne armėnai, o šlykštūs čigonai.",Roma,1
"Tai tik pigūs čigonai, o ne armėnai.",Roma,1
"Jokie armėnai, tik čigoniškos šiukšlės.",Roma,1
"Paprasti čigoniukai, ir viskas.",Roma,1
Tikras žydmasonis arba žydų šūdas.,Jews,1
Tai žydmasonių ar žydų ch*ujaus darbas.,Jews,1
"Šitas yra arba žydų valdomas, arba žydų tarnas.",Jews,1
Žydų šlykštukų tarnas.,Jews,1
Visi tie žydmasoniai – šlykštūs.,Jews,1
"Visus ne lietuvius lauk iš Lietuvos, tegul Abdulos ir Farzanai užima jų vietas. Šlykštybė.",Arabs,1
Lietuva – lietuviams! Šalin visus tuos Abdul'as ir Farzanus!,Arabs,1
"Kam mums reikia visokių Abdulų ir Farzanų, kai turim savo Jonus? Lauk juos!",Arabs,1
Visi ne lietuviai lauk! Nereikia mums jokių Abdulų ir Farzanų.,Arabs,1
Šalin visus tuos arabiškus Abdulus ir Farzanus iš Lietuvos.,Arabs,1
"Atsimenu, ten tik vienas baltas buvo tarp visų tų juodukų. Kažkaip keista.",Dark-skinned,1
"Keista matyti, kad jis gerai koordinuojasi, kai aplink vieni juodi.",Dark-skinned,1
"Aplink buvo tik juodulynas, o jis vienas baltas. Keista situacija.",Dark-skinned,1
"Juodulynas, ir tik vienas baltas žmogus.",Dark-skinned,1
"Tarp tų juodukų, jis vienas baltas, ir dar gerai judėjo.",Dark-skinned,1
"Pas tuos siauraakius azijatus jokio vyno, o už alkoholį – mirties bausmė. Kokios barbariškos taisyklės!",Other-Asians,1
"Siauraakiai azijatai – jokio alkoholio, tik mirties bausmė. Ir dar moteris išprievartauja. Šlykštu.",Other-Asians,1
"Jokio vyno pas siauraakius azijatus, tik prievartavimai ir mirties bausmės.",Other-Asians,1
Azijatai su savo siauromis akimis – tik mirties bausmė už alkoholį ir prievartavimai. Šlykšti kultūra.,Other-Asians,1
Pas tuos siauraakius azijatus tik prievartavimai ir akmenys. Baisu ten.,Other-Asians,1
"Žydų šūdas, parazitų čiulpikas! Čiaupkis, žydų išpera, su savo sifilistiniu snukiu.",Jews,1
"Tu, žydbirkės čiulpiau, ar tu supranti, ką kalba Dievas? Čiaupk savo snukį!",Jews,1
Žydiškas parazitas! Šudogalvi!,Jews,1
"Užsičiaupk, žydų parazite!",Jews,1
"Šlykštus žydbirkės čiulpikas, tikras šūdas!",Jews,1
"Rusai niekada nekalba apie savo pralaimėjimus. Gėda už tuos, kurie žiūri jų kacapišką propagandą.",Russians,1
"Rusai yra melagiai ir propagandininkai. Gėda už tuos, kas remia jų šūdą.",Russians,1
Rusų propaganda yra šlykšti. Jie meluoja apie istoriją.,Russians,1
"Nėra ko kalbėt apie orkus, jie tik savo melus kala. Gėda už tuos, kas remia rusų šūdą.",Russians,1
"Rusai – melagiai, niekad neprisimena pralaimėjimų. Ir gėda už tuos, kurie jų propagandą žiūri.",Russians,1
"Jau atsiranda ""No Go"" zonos dėl tų ""kitų europiečių"". Šlykštu.",Other-European,1
"Tie ""varliai"" neskelbia, bet jau atsirado ""No Go"" zonos, pilna tų kitų europiečių.",Other-European,1
"Mums jau reikia ""No Go"" zonų dėl tų kitų europiečių.",Other-European,1
"Europa pilna ""No Go"" zonų dėl tų kitų europiečių. Baisu.",Other-European,1
"Visi tie ""kiti europiečiai"" kuria ""No Go"" zonas, bet niekas nekalba.",Other-European,1
"Viktoras ne europietis, jis yra tikras ruskis.",Russians,1
"Tas Viktoro snukis – grynas ruskis, ne europietis.",Russians,1
"Viktoras yra šlykštus ruskis, o ne europietis.",Russians,1
"Nėra jis europietis, tik ruskis.",Russians,1
Kas ten per europietis? Tikras ruskis.,Russians,1
"Užsikšk, kacape, su savo šūdu.",Russians,1
Kacapų pakalikai tik teršia diskusiją. Užsikškite!,Russians,1
"Tie kacapai viską sugadina. Užsikškite, šlykštūs rusai.",Russians,1
"Visiškas šūdas, kai kacapai įsikiša. Užsikšk, tu, ruskau.",Russians,1
"Kacapai viską sugadina. Užsikškite, šlykštūs rusai.",Russians,1
"Lietuva – lietuviams! Šitie moskoliai tyliai okupuoja, o mes leidžiame. Greit tapsim mažuma savo šalyje.",Russians,1
"Lietuviai, ką džiaugiatės? Muskoliai tyliai okupuoja, greit tapsim mažuma savo žemėje. Lietuva lietuviams!",Russians,1
"Moskoliai taikiai okupuoja. Greit lietuviai bus mažuma. Lietuva – lietuviams, o ne ruskiam!",Russians,1
"Mulkiai, ko džiaugiatės, kai moskoliai užima Lietuvą? Lietuva – lietuviams, o ne rusų šiukšlėms.",Russians,1
"Lietuva tampa rusų žeme. Užsukite kranelius moskoliams, kol dar esame dauguma!",Russians,1
"Tie žydai sionistai, mėlynkraujai, stato požemius. Artėja pjūtis!",Jews,1
Žydai sionistai jau ruošiasi prapūsti mus. Visi tie mėlynkraujai žydai.,Jews,1
"Jau laikas, žmonės! Tie žydai sionistai, mėlynkraujai, mus pjauti ruošiasi.",Jews,1
"Artėja didžioji pjūtis, ir tai dėl tų mėlynkraujų žydų sionistų.",Jews,1
Šlykštūs mėlynkraujai žydai sionistai valdo pasaulį ir stato požemius pjūčiai.,Jews,1
"Šitie žydų masonai vėl puola Lietuvą. Alperovičius meluoja, o mes ne kvailiai, kad patikėtume.",Jews,1
Visi tie žydų pezėjimai yra tik eilinis žydomasonų išpuolis prieš Lietuvą. Šlykštūs melagiai.,Jews,1
"Žydų masonai veidmainiauja ir puola Lietuvą. Mes ne kvailiai, kad tikėtume jų šūdu.",Jews,1
"Tas žydų Alperovičius tik verkšlena, o pats yra žydomasonas. Šalin juos iš Lietuvos.",Jews,1
"Visi žydai, kurie puola Lietuvą, yra žydomasonai. Mes nekvailiai, kad leistume blogiui tarpti.",Jews,1
"Geriau eik juodžio bybį čiulpt, kad patikėtum.",Dark-skinned,1
"Pagraužk juodžio kaulą, ir suprasi.",Dark-skinned,1
"Eik prie juodžio, tada patikėsi.",Dark-skinned,1
Juodžio bybis tave išgelbės nuo kunigų.,Dark-skinned,1
"Reikia juodžio, kad atsipeikėtum.",Dark-skinned,1
"Žydomasone, marš lauk iš Lietuvos!",Jews,1
Šalin žydomasonus iš Lietuvos.,Jews,1
"Lauk iš Lietuvos, žydomasone!",Jews,1
"Prakeiktas žydomasone, lauk iš čia!",Jews,1
Nereikia mums žydomasonų. Lauk juos.,Jews,1
"Tas negras – tik šiukšlė, tokių pilna, gali vežimu vežti iš Amerikos.",Dark-skinned,1
"Nereikia man jokio negro, tokių šūdo vežimu vežk iš Amerikos.",Dark-skinned,1
"Negrai yra pigūs, tokių pilna Amerikoje. Niekam nereikia.",Dark-skinned,1
"Tas jūsų negras yra niekam tikęs, tokių pilna vežimų Amerikoje.",Dark-skinned,1
"Tokių negų, kaip jis, pilni vagonai. Šlykštynė iš Amerikos.",Dark-skinned,1
